Date,Open,High,Low,Last,Change,Settle,Volume,Previous Day Open Interest,Return,Lagged_Return
2015-11-12,8144.5,8161.5,8127.0,8157.0,21.0,8156.5,119826.0,228386.0,0.258127957716181,0.24026614095613574
2015-11-13,8154.5,8169.5,8132.0,8149.5,5.5,8151.0,111355.0,235271.0,-0.06743088334457692,0.258127957716181
2015-11-16,8173.0,8183.5,8113.0,8116.5,36.5,8114.5,220576.0,238905.0,-0.4477978162188645,-0.06743088334457692
2015-11-17,8116.0,8120.0,8099.0,8105.0,10.0,8104.5,109859.0,241708.0,-0.12323618214308274,-0.4477978162188645
2015-11-18,8103.0,8117.5,8081.0,8098.5,10.0,8094.5,208642.0,243841.0,-0.1233882411006193,-0.12323618214308274
2015-11-19,8092.0,8157.0,8092.0,8142.0,46.0,8140.5,117270.0,245325.0,0.5682871085304741,-0.1233882411006193
2015-11-20,8136.0,8149.5,8128.0,8139.5,1.5,8142.0,86117.0,241431.0,0.018426386585601584,0.5682871085304741
2015-11-23,8140.5,8146.0,8114.0,8140.0,0.5,8142.5,87097.0,247085.0,0.006140997297965356,0.018426386585601584
2015-11-24,8138.5,8177.5,8133.5,8166.0,25.5,8168.0,116020.0,248066.0,0.3131716303346632,0.006140997297965356
2015-11-25,8148.0,8181.0,8135.5,8151.5,20.0,8148.0,169855.0,240961.0,-0.24485798237022793,0.3131716303346632
2015-11-27,8150.0,8177.0,8138.5,8140.0,6.0,8142.0,86708.0,242393.0,-0.07363770250368162,-0.24485798237022793
2015-11-30,8145.5,8152.0,8108.5,8124.5,17.5,8124.5,91189.0,238267.0,-0.21493490542864313,-0.07363770250368162
2015-12-01,8122.0,8154.5,8112.5,8141.0,17.5,8142.0,110291.0,243168.0,0.21539787063820093,-0.21493490542864313
2015-12-02,8137.0,8142.5,8086.0,8115.0,23.0,8119.0,107495.0,241318.0,-0.28248587570621764,0.21539787063820093
2015-12-03,8113.0,8178.0,8093.0,8168.5,57.5,8176.5,219340.0,248451.0,0.7082152974504208,-0.28248587570621764
2015-12-04,8154.5,8165.0,8102.5,8121.0,58.5,8118.0,150870.0,233928.0,-0.7154650522839812,0.7082152974504208
2015-12-07,8117.5,8120.5,8099.0,8108.0,8.0,8110.0,109853.0,229046.0,-0.09854644000985013,-0.7154650522839812
2015-12-08,8104.0,8149.0,8104.0,8129.5,16.5,8126.5,216117.0,201537.0,0.20345252774351952,-0.09854644000985013
2015-12-09,8137.0,8260.0,8127.5,8235.5,127.0,8253.5,279336.0,190889.0,1.562788408293847,0.20345252774351952
2015-12-10,8223.5,8247.5,8206.0,8221.0,31.5,8222.0,162243.0,103624.0,-0.38165626703822175,1.562788408293847
2015-12-11,8220.5,8293.5,8181.0,8270.5,58.5,8280.5,68630.0,63150.0,0.7115057163707084,-0.38165626703822175
2015-12-14,8281.5,8332.0,8261.0,8297.0,2.5,8298.5,127537.0,192257.0,0.21737817764628797,0.7115057163707084
2015-12-15,8291.0,8314.0,8230.5,8234.5,64.5,8234.0,112749.0,195398.0,-0.777248900403682,0.21737817764628797
2015-12-16,8241.0,8259.0,8194.5,8213.5,4.0,8230.0,235679.0,193558.0,-0.04857906242409227,-0.777248900403682
2015-12-17,8196.0,8200.0,8154.5,8155.5,74.5,8155.5,118444.0,190727.0,-0.9052247873633013,-0.04857906242409227
2015-12-18,8177.5,8278.0,8057.5,8266.0,111.0,8266.5,204020.0,204846.0,1.3610446937649456,-0.9052247873633013
2015-12-21,8258.0,8292.0,8247.5,8272.0,12.5,8279.0,84147.0,207681.0,0.15121272606302139,1.3610446937649456
2015-12-22,8266.5,8299.0,8259.5,8277.5,1.5,8277.5,69434.0,200293.0,-0.018118130208966132,0.15121272606302139
2015-12-23,8278.5,8292.5,8271.5,8289.0,11.5,8289.0,47544.0,196452.0,0.13893083660525551,-0.018118130208966132
2015-12-24,8285.5,8331.5,8280.0,8328.5,38.0,8327.0,53801.0,196902.0,0.4584388949209872,0.13893083660525551
2015-12-28,8332.5,8336.5,8304.5,8324.0,2.5,8324.5,48551.0,195557.0,-0.03002281734117984,0.4584388949209872
2015-12-29,8321.5,8329.5,8310.5,8314.0,3.5,8321.0,53501.0,194141.0,-0.04204456724127281,-0.03002281734117984
2015-12-30,8312.5,8321.5,8300.5,8312.0,12.5,8308.5,50276.0,195851.0,-0.1502223290469895,-0.04204456724127281
2015-12-31,8312.0,8346.0,8306.0,8331.5,24.0,8332.5,55697.0,197172.0,0.28886080519949786,-0.1502223290469895
2016-01-04,8328.0,8436.5,8313.0,8393.0,61.0,8393.5,187698.0,203221.0,0.7320732073207381,0.28886080519949786
2016-01-05,8391.5,8428.5,8365.0,8411.5,22.5,8416.0,135367.0,214821.0,0.26806457377732684,0.7320732073207381
2016-01-06,8406.0,8467.0,8401.5,8451.0,43.0,8459.0,175158.0,219626.0,0.5109315589353569,0.26806457377732684
2016-01-07,8448.5,8533.0,8431.0,8514.5,65.0,8524.0,265840.0,228036.0,0.7684123418843836,0.5109315589353569
2016-01-08,8511.0,8524.5,8422.0,8516.5,13.0,8511.0,237460.0,238693.0,-0.15251055842327998,0.7684123418843836
2016-01-11,8569.5,8573.0,8483.0,8502.0,11.0,8522.0,149358.0,239168.0,0.12924450710845026,-0.15251055842327998
2016-01-12,8505.0,8541.5,8479.5,8507.0,9.0,8513.0,162217.0,238225.0,-0.10560901196902117,0.12924450710845026
2016-01-13,8505.0,8510.5,8456.5,8505.0,12.5,8500.5,147895.0,240199.0,-0.1468342534946543,-0.10560901196902117
2016-01-14,8510.5,8535.0,8463.0,8471.5,28.0,8472.5,178341.0,245408.0,-0.3293923886830141,-0.1468342534946543
2016-01-15,8473.5,8592.5,8463.5,8563.5,82.5,8555.0,217205.0,243949.0,0.9737385659486675,-0.3293923886830141
2016-01-19,8560.0,8565.5,8474.0,8521.5,31.0,8524.0,227176.0,254415.0,-0.3623611922852099,0.9737385659486675
2016-01-20,8511.5,8631.0,8505.5,8560.5,47.0,8571.0,231170.0,246253.0,0.5513843266072183,-0.3623611922852099
2016-01-21,8559.0,8594.0,8496.5,8501.5,52.5,8518.5,256564.0,252745.0,-0.6125306265313268,0.5513843266072183
2016-01-22,8427.0,8514.5,8424.0,8427.0,91.5,8427.0,188233.0,246919.0,-1.0741327698538528,-0.6125306265313268
2016-01-25,8427.0,8514.5,8419.0,8447.5,20.0,8447.0,118308.0,244543.0,0.23733238400380774,-1.0741327698538528
2016-01-26,8458.5,8506.0,8437.0,8447.5,1.5,8448.5,107024.0,247308.0,0.017757783828575846,0.23733238400380774
2016-01-27,8450.5,8478.0,8404.5,8442.5,16.0,8432.5,243995.0,249317.0,-0.18938273066224642,0.017757783828575846
2016-01-28,8438.0,8451.0,8409.5,8422.0,7.5,8425.0,127186.0,248740.0,-0.08894159501926513,-0.18938273066224642
2016-01-29,8424.5,8475.0,8192.5,8267.0,161.5,8263.5,330050.0,249145.0,-1.9169139465875396,-0.08894159501926513
2016-02-01,8242.5,8293.5,8236.5,8269.5,3.0,8260.5,128461.0,255344.0,-0.036304229442729596,-1.9169139465875396
2016-02-02,8269.0,8350.5,8268.0,8338.5,73.0,8333.5,149524.0,244341.0,0.8837237455359803,-0.036304229442729596
2016-02-03,8356.5,8550.0,8336.5,8491.0,170.0,8503.5,331501.0,235714.0,2.0399592008159884,0.8837237455359803
2016-02-04,8477.0,8588.5,8464.0,8572.0,70.5,8574.0,228261.0,229938.0,0.8290703827835699,2.0399592008159884
2016-02-05,8564.0,8608.0,8523.0,8559.5,10.5,8563.5,184702.0,227638.0,-0.12246326102168803,0.8290703827835699
2016-02-08,8558.5,8691.0,8516.0,8651.5,114.0,8677.5,225133.0,231514.0,1.3312313890348593,-0.12246326102168803
2016-02-09,8664.0,8764.5,8648.0,8693.0,25.0,8702.5,272876.0,234707.0,0.28810141169692827,1.3312313890348593
2016-02-10,8695.5,8847.0,8682.0,8830.5,102.5,8805.0,316300.0,235357.0,1.177822464808953,0.28810141169692827
2016-02-11,8820.5,9017.0,8812.0,8900.5,99.5,8904.5,334168.0,237808.0,1.1300397501419646,1.177822464808953
2016-02-12,8894.0,8963.5,8813.5,8838.0,68.0,8836.5,229746.0,237055.0,-0.7636588241900166,1.1300397501419646
2016-02-16,8815.5,8834.0,8710.0,8779.5,48.5,8788.0,242296.0,241904.0,-0.5488598426979019,-0.7636588241900166
2016-02-17,8762.0,8825.5,8738.0,8789.0,7.0,8795.0,308766.0,246914.0,0.07965407373691225,-0.5488598426979019
2016-02-18,8769.0,8843.0,8751.5,8835.0,15.5,8810.5,122874.0,249589.0,0.17623649801024044,0.07965407373691225
2016-02-19,8829.0,8908.5,8824.5,8885.5,79.0,8889.5,135535.0,252566.0,0.8966573974235281,0.17623649801024044
2016-02-22,8883.0,8899.0,8823.5,8860.5,22.5,8867.0,245701.0,254008.0,-0.2531075988525755,0.8966573974235281
2016-02-23,8860.0,8951.0,8850.0,8923.0,62.0,8929.0,171993.0,251956.0,0.6992218337656508,-0.2531075988525755
2016-02-24,8932.0,9010.0,8911.0,8920.5,31.5,8960.5,169818.0,254587.0,0.35278306641282065,0.6992218337656508
2016-02-25,8926.5,8939.5,8850.0,8859.0,91.5,8869.0,156964.0,255012.0,-1.0211483734166582,0.35278306641282065
2016-02-26,8861.0,8887.0,8772.0,8780.0,84.0,8785.0,142956.0,254139.0,-0.9471191791633804,-1.0211483734166582
2016-02-29,8796.5,8878.5,8785.0,8874.5,82.0,8867.0,133233.0,254741.0,0.933409220261816,-0.9471191791633804
2016-03-01,8899.0,8918.0,8760.0,8774.5,97.0,8770.0,133308.0,256006.0,-1.0939438366978638,0.933409220261816
2016-03-02,8770.5,8834.5,8729.5,8816.0,48.0,8818.0,243200.0,254032.0,0.547320410490304,-1.0939438366978638
2016-03-03,8806.0,8828.0,8752.5,8808.0,11.5,8806.5,101141.0,254389.0,-0.13041506010432746,0.547320410490304
2016-03-04,8796.5,8842.5,8753.5,8775.5,37.5,8769.0,171921.0,252810.0,-0.42582183614375824,-0.13041506010432746
2016-03-07,8785.0,8833.5,8781.5,8815.5,62.5,8831.5,114786.0,248577.0,0.712738054510198,-0.42582183614375824
2016-03-08,8822.5,8896.0,8810.0,8880.0,50.0,8881.5,154879.0,233032.0,0.5661552397667524,0.712738054510198
2016-03-09,8877.5,8911.5,8814.5,8824.0,62.0,8819.5,177468.0,226074.0,-0.6980802792321161,0.5661552397667524
2016-03-10,8824.5,8881.5,8738.0,8833.5,24.5,8844.0,239940.0,178868.0,0.2777935257100683,-0.6980802792321161
2016-03-11,8838.0,8868.5,8778.5,8781.0,50.5,8793.5,44980.0,150202.0,-0.5710085933966491,0.2777935257100683
2016-03-14,8799.0,8833.5,8794.5,8810.5,8.0,8809.0,70201.0,140539.0,0.17626656052767142,-0.5710085933966491
2016-03-15,8811.0,8902.0,8776.0,8859.0,56.0,8865.0,128260.0,139326.0,0.6357134748552706,0.17626656052767142
2016-03-16,8858.0,8925.0,8807.5,8907.5,25.5,8890.5,134155.0,139773.0,0.2876480541455173,0.6357134748552706
2016-03-17,8896.5,9056.5,8874.0,8997.5,104.0,8994.5,210160.0,139582.0,1.1697879759293706,0.2876480541455173
2016-03-18,8997.5,9044.5,8970.0,8987.0,13.5,8981.0,106964.0,146580.0,-0.1500917227194365,1.1697879759293706
2016-03-21,8987.5,9013.5,8952.0,8955.5,20.0,8961.0,56763.0,144563.0,-0.22269235051776137,-0.1500917227194365
2016-03-22,8955.5,9000.5,8911.0,8919.0,35.0,8926.0,110062.0,145953.0,-0.3905814083249637,-0.22269235051776137
2016-03-23,8922.0,8937.5,8876.0,8918.5,8.5,8917.5,90616.0,146050.0,-0.09522742549854524,-0.3905814083249637
2016-03-24,8918.5,8924.5,8867.0,8877.0,21.5,8896.0,81801.0,146021.0,-0.24109896271377051,-0.09522742549854524
2016-03-28,8849.5,8857.0,8815.0,8832.5,47.5,8848.5,48267.0,146494.0,-0.533947841726623,-0.24109896271377051
2016-03-29,8838.0,8900.5,8805.5,8893.0,40.5,8889.0,108726.0,146979.0,0.45770469571113637,-0.533947841726623
2016-03-30,8892.5,8945.0,8881.5,8912.5,20.5,8909.5,91397.0,147903.0,0.23062211722353343,0.45770469571113637
2016-03-31,8912.0,8936.5,8892.0,8899.0,5.5,8904.0,88615.0,148422.0,-0.06173185925135716,0.23062211722353343
2016-04-01,8904.5,8979.0,8899.5,8965.0,64.5,8968.5,135372.0,149533.0,0.7243935309973137,-0.06173185925135716
2016-04-04,8977.0,9017.0,8961.5,8999.5,36.0,9004.5,85003.0,155632.0,0.4014049172102352,0.7243935309973137
2016-04-05,8999.5,9113.0,8996.5,9077.0,62.0,9066.5,178263.0,157328.0,0.6885446165805886,0.4014049172102352
2016-04-06,9079.0,9162.5,9054.0,9124.0,70.0,9136.5,165028.0,166326.0,0.7720730160480915,0.6885446165805886
2016-04-07,9126.5,9304.0,9115.0,9258.0,117.5,9254.0,224110.0,171236.0,1.2860504569583542,0.7720730160480915
2016-04-08,9249.0,9271.0,9181.0,9270.5,7.5,9246.5,142786.0,169995.0,-0.08104603414739175,1.2860504569583542
2016-04-11,9271.0,9308.0,9236.0,9280.0,35.0,9281.5,113605.0,166865.0,0.37852160276861113,-0.08104603414739175
2016-04-12,9280.0,9286.0,9207.5,9228.0,52.5,9229.0,104356.0,166693.0,-0.5656413295264784,0.37852160276861113
2016-04-13,9223.5,9231.5,9154.5,9159.0,60.5,9168.5,100205.0,172935.0,-0.6555423122765247,-0.5656413295264784
2016-04-14,9164.5,9196.5,9142.5,9153.5,3.5,9165.0,107173.0,177897.0,-0.0381741833451521,-0.6555423122765247
2016-04-15,9153.5,9221.5,9125.5,9209.0,48.5,9213.5,81088.0,181278.0,0.5291871249317959,-0.0381741833451521
2016-04-18,9257.5,9286.5,9187.5,9202.0,11.0,9202.5,110446.0,182782.0,-0.11939002550604982,0.5291871249317959
2016-04-19,9202.0,9204.0,9145.5,9170.5,27.5,9175.0,102632.0,176828.0,-0.2988318391741407,-0.11939002550604982
2016-04-20,9165.5,9207.0,9111.5,9115.5,55.0,9120.0,94983.0,179206.0,-0.5994550408719324,-0.2988318391741407
2016-04-21,9122.5,9159.0,9111.0,9148.0,22.5,9142.5,111436.0,178621.0,0.24671052631579649,-0.5994550408719324
2016-04-22,9148.5,9164.0,8955.0,8973.0,178.0,8964.5,177206.0,177810.0,-1.946951052775503,0.24671052631579649
2016-04-25,8954.0,9033.0,8953.0,9003.5,31.0,8995.5,104718.0,173026.0,0.34580846672986887,-1.946951052775503
2016-04-26,9003.0,9047.0,8981.5,8994.5,8.5,8987.0,84684.0,169669.0,-0.0944916902895887,0.34580846672986887
2016-04-27,8997.0,9016.5,8958.0,8979.5,7.5,8994.5,88432.0,167790.0,0.08345387782351388,-0.0944916902895887
2016-04-28,8981.0,9279.5,8947.0,9259.5,266.5,9261.0,242309.0,165090.0,2.9629217855356105,0.08345387782351388
2016-04-29,9255.0,9421.0,9250.5,9399.0,117.0,9378.0,164279.0,167783.0,1.263362487852282,2.9629217855356105
2016-05-02,9410.0,9429.5,9369.5,9406.5,23.5,9401.5,103326.0,161806.0,0.2505864789933865,1.263362487852282
2016-05-03,9406.5,9483.0,9382.0,9389.0,4.0,9405.5,109163.0,162150.0,0.04254640216987404,0.2505864789933865
2016-05-04,9362.0,9421.0,9322.5,9354.0,45.0,9360.5,105746.0,160346.0,-0.4784434639306778,0.04254640216987404
2016-05-05,9352.5,9371.5,9310.0,9332.0,28.5,9332.0,73467.0,162386.0,-0.3044709150152203,-0.4784434639306778
2016-05-06,9329.0,9403.5,9317.0,9343.5,10.0,9342.0,118145.0,162917.0,0.10715816545221468,-0.3044709150152203
2016-05-09,9335.0,9339.5,9214.5,9238.0,116.0,9226.0,101812.0,161243.0,-1.2417041318775413,0.10715816545221468
2016-05-10,9228.5,9243.0,9151.0,9159.0,69.5,9156.5,99818.0,163461.0,-0.7533058747019261,-1.2417041318775413
2016-05-11,9153.0,9235.0,9152.0,9233.0,70.0,9226.5,83988.0,164029.0,0.7644842461639323,-0.7533058747019261
2016-05-12,9229.0,9246.5,9146.5,9178.0,56.5,9170.0,96814.0,162047.0,-0.6123665528640299,0.7644842461639323
2016-05-13,9179.0,9221.5,9133.5,9210.0,42.0,9212.0,113702.0,161525.0,0.45801526717557106,-0.6123665528640299
2016-05-16,9210.0,9226.0,9172.5,9179.0,30.0,9182.0,65223.0,159608.0,-0.3256621797655179,0.45801526717557106
2016-05-17,9176.0,9193.5,9125.0,9168.0,11.5,9170.5,104526.0,160902.0,-0.1252450446525777,-0.3256621797655179
2016-05-18,9168.5,9203.0,9071.5,9081.5,73.0,9097.5,128207.0,157120.0,-0.7960307507769437,-0.1252450446525777
2016-05-19,9082.0,9119.5,9063.5,9099.0,5.5,9103.0,99622.0,161538.0,0.060456169277278704,-0.7960307507769437
2016-05-20,9100.0,9107.0,9046.5,9086.5,27.5,9075.5,76672.0,158844.0,-0.3020982093815183,0.060456169277278704
2016-05-23,9085.5,9170.0,9075.5,9158.5,85.5,9161.0,100202.0,156632.0,0.9420968541678176,-0.3020982093815183
2016-05-24,9158.5,9164.0,9084.0,9096.0,63.0,9098.0,80242.0,154106.0,-0.6876978495797381,0.9420968541678176
2016-05-25,9098.0,9106.5,9057.5,9079.0,10.0,9088.0,84328.0,155953.0,-0.10991426687183559,-0.6876978495797381
2016-05-26,9080.5,9142.5,9075.0,9114.0,28.5,9116.5,110499.0,153866.0,0.3136003521126751,-0.10991426687183559
2016-05-27,9114.5,9137.5,9057.0,9069.0,15.0,9101.5,88323.0,152211.0,-0.1645368288268556,0.3136003521126751
2016-05-31,9059.5,9061.5,8975.0,9033.5,57.0,9044.5,168603.0,153361.0,-0.6262703949898363,-0.1645368288268556
2016-06-01,9031.5,9172.0,9024.5,9132.5,84.0,9128.5,170625.0,148689.0,0.9287412239482595,-0.6262703949898363
2016-06-02,9134.5,9216.5,9127.0,9185.5,56.5,9185.0,127586.0,146488.0,0.6189406802870057,0.9287412239482595
2016-06-03,9189.5,9390.5,9164.5,9389.0,189.0,9374.0,237842.0,144706.0,2.0577027762656463,0.6189406802870057
2016-06-06,9384.0,9397.5,9290.0,9299.5,60.0,9314.0,159495.0,149134.0,-0.6400682739492236,2.0577027762656463
2016-06-07,9298.0,9333.0,9268.5,9315.0,6.5,9320.5,123445.0,134796.0,0.06978741679193323,-0.6400682739492236
2016-06-08,9317.0,9383.0,9313.0,9345.5,30.0,9350.5,147105.0,122211.0,0.3218711442519284,0.06978741679193323
2016-06-09,9354.0,9411.5,9331.0,9335.0,7.0,9357.5,143450.0,104998.0,0.07486230682851591,0.3218711442519284
2016-06-10,9347.5,9385.0,9322.0,9350.0,8.0,9365.5,43988.0,72709.0,0.08549292011754694,0.07486230682851591
2016-06-13,9365.5,9457.0,9359.0,9395.0,30.0,9395.5,3738.0,60954.0,0.32032459559019344,0.08549292011754694
2016-06-14,9452.0,9499.5,9428.5,9457.0,19.0,9470.0,139383.0,138297.0,0.7929327869724778,0.32032459559019344
2016-06-15,9465.0,9519.0,9432.0,9467.0,4.5,9465.5,122575.0,138452.0,-0.047518479408659164,0.7929327869724778
2016-06-16,9468.0,9690.0,9464.0,9624.0,154.0,9619.5,260300.0,140329.0,1.626961069145838,-0.047518479408659164
2016-06-17,9616.5,9638.5,9569.5,9635.0,5.5,9625.0,129841.0,141390.0,0.057175528873631976,1.626961069145838
2016-06-20,9580.5,9667.0,9567.5,9651.5,23.0,9648.0,113313.0,141056.0,0.2389610389610386,0.057175528873631976
2016-06-21,9649.5,9684.5,9547.0,9574.0,74.0,9574.0,120699.0,143639.0,-0.7669983416252024,0.2389610389610386
2016-06-22,9572.5,9616.0,9567.5,9608.0,30.5,9604.5,75402.0,144088.0,0.31857113014412963,-0.7669983416252024
2016-06-23,9570.5,9643.5,9445.0,9445.0,122.5,9482.0,132894.0,147603.0,-1.2754438023843018,0.31857113014412963
2016-06-24,9420.0,10131.0,9400.0,9833.0,329.5,9811.5,290848.0,145290.0,3.475005273149123,-1.2754438023843018
2016-06-27,9836.0,9892.0,9787.0,9833.0,24.0,9835.5,145808.0,146859.0,0.24461091576211125,3.475005273149123
2016-06-28,9839.5,9877.0,9752.0,9762.0,76.0,9759.5,103738.0,142373.0,-0.7727110975547791,0.24461091576211125
2016-06-29,9762.0,9813.5,9739.5,9755.5,17.5,9777.0,87717.0,142323.0,0.1793124647779143,-0.7727110975547791
2016-06-30,9743.5,9794.0,9704.5,9710.5,70.0,9707.0,113235.0,141891.0,-0.715966042753402,0.1793124647779143
2016-07-01,9705.5,9785.5,9704.0,9778.0,71.0,9778.0,81135.0,143178.0,0.7314309261357677,-0.715966042753402
2016-07-05,9769.0,9880.5,9750.0,9851.0,92.5,9870.5,110738.0,146909.0,0.9460012272448415,0.7314309261357677
2016-07-06,9853.5,10005.0,9851.0,9893.0,15.5,9886.0,136375.0,149619.0,0.1570335849247817,0.9460012272448415
2016-07-07,9888.5,9965.0,9884.0,9949.0,61.0,9947.0,87872.0,148102.0,0.6170341897633103,0.1570335849247817
2016-07-08,9946.5,10025.0,9897.0,9965.5,32.0,9979.0,138774.0,148085.0,0.32170503669448625,0.6170341897633103
2016-07-11,9965.5,9971.0,9740.0,9751.5,227.5,9751.5,125898.0,148970.0,-2.2797875538631107,0.32170503669448625
2016-07-12,9751.0,9783.5,9546.5,9575.5,186.0,9565.5,186859.0,154460.0,-1.9073988617135829,-2.2797875538631107
2016-07-13,9567.5,9646.0,9556.0,9595.0,41.0,9606.5,143426.0,160174.0,0.4286236997543158,-1.9073988617135829
2016-07-14,9601.0,9639.0,9460.0,9516.0,103.0,9503.5,169932.0,159058.0,-1.072190704210696,0.4286236997543158
2016-07-15,9510.5,9580.0,9427.5,9564.0,4.5,9499.0,154796.0,157730.0,-0.0473509759562285,-1.072190704210696
2016-07-18,9501.0,9522.0,9433.0,9443.5,53.0,9446.0,92026.0,157793.0,-0.5579534687861876,-0.0473509759562285
2016-07-19,9443.0,9489.0,9407.5,9444.0,4.5,9450.5,99984.0,156718.0,0.04763921236501378,-0.5579534687861876
2016-07-20,9441.0,9469.5,9364.5,9378.5,71.5,9379.0,91407.0,156849.0,-0.7565737262578698,0.04763921236501378
2016-07-21,9349.5,9506.5,9323.0,9471.0,85.5,9464.5,162274.0,158960.0,0.9116110459537197,-0.7565737262578698
2016-07-22,9435.5,9492.5,9417.5,9433.5,23.0,9441.5,88847.0,156279.0,-0.2430133657351119,0.9116110459537197
2016-07-25,9438.0,9477.0,9387.5,9473.0,27.0,9468.5,78861.0,155045.0,0.2859715087645043,-0.2430133657351119
2016-07-26,9468.0,9635.5,9462.5,9573.5,109.5,9578.0,126422.0,156130.0,1.1564661773248108,0.2859715087645043
2016-07-27,9568.0,9573.0,9404.5,9507.5,73.5,9504.5,156805.0,158099.0,-0.7673835873877599,1.1564661773248108
2016-07-28,9516.0,9589.0,9496.0,9517.0,2.0,9502.5,104452.0,156610.0,-0.021042664001258427,-0.7673835873877599
2016-07-29,9517.0,9823.0,9479.0,9808.0,317.0,9819.5,282983.0,156696.0,3.3359642199421113,-0.021042664001258427
2016-08-01,9805.0,9809.0,9755.0,9785.0,34.0,9785.5,89019.0,157999.0,-0.34624980905341163,3.3359642199421113
2016-08-02,9786.5,9949.0,9740.0,9926.0,141.5,9927.0,144795.0,154270.0,1.4460170660671512,-0.34624980905341163
2016-08-03,9926.5,9942.0,9861.0,9894.0,24.5,9902.5,91883.0,154625.0,-0.2468016520600358,1.4460170660671512
2016-08-04,9891.0,9930.0,9850.0,9893.0,3.0,9899.5,75690.0,153584.0,-0.03029537995455911,-0.2468016520600358
2016-08-05,9897.5,9928.5,9813.0,9838.5,53.5,9846.0,112236.0,156248.0,-0.5404313349159029,-0.03029537995455911
2016-08-08,9824.0,9829.5,9756.5,9778.0,73.0,9773.0,74158.0,158102.0,-0.7414178346536682,-0.5404313349159029
2016-08-09,9777.0,9839.0,9767.5,9830.0,56.5,9829.5,60366.0,163194.0,0.5781234012073977,-0.7414178346536682
2016-08-10,9832.0,9917.5,9822.0,9886.0,55.0,9884.5,81492.0,164811.0,0.5595401597232819,0.5781234012073977
2016-08-11,9894.0,9912.0,9811.0,9821.0,60.5,9824.0,59736.0,163388.0,-0.6120694015883443,0.5595401597232819
2016-08-12,9822.0,9931.5,9790.0,9886.5,65.0,9889.0,110054.0,162618.0,0.6616449511400724,-0.6120694015883443
2016-08-15,9888.0,9926.0,9868.5,9888.5,1.0,9888.0,59935.0,163033.0,-0.01011224592981641,0.6616449511400724
2016-08-16,9888.5,10058.0,9884.0,9980.5,96.5,9984.5,132088.0,164548.0,0.975930420711979,-0.01011224592981641
2016-08-17,9984.0,10007.5,9895.5,9983.0,7.0,9991.5,115922.0,163387.0,0.07010866843608632,0.975930420711979
2016-08-18,9986.0,10046.0,9956.0,10020.5,26.0,10017.5,119814.0,162629.0,0.26022118800981264,0.07010866843608632
2016-08-19,10017.5,10021.5,9964.0,9986.5,31.0,9986.5,74522.0,160971.0,-0.309458447716493,0.26022118800981264
2016-08-22,9941.5,9987.5,9916.0,9975.5,5.0,9981.5,83048.0,161241.0,-0.05006759124818183,-0.309458447716493
2016-08-23,9978.0,10015.0,9969.5,9984.5,5.0,9986.5,76045.0,161620.0,0.05009267144215901,-0.05006759124818183
2016-08-24,9989.0,9999.0,9947.0,9964.0,24.5,9962.0,77627.0,161101.0,-0.2453311971161054,0.05009267144215901
2016-08-25,9962.0,9976.5,9942.0,9953.0,11.0,9951.0,57527.0,160492.0,-0.11041959445894367,-0.2453311971161054
2016-08-26,9952.0,10001.0,9815.5,9825.5,128.5,9822.5,175755.0,162002.0,-1.2913275047733874,-0.11041959445894367
2016-08-29,9816.0,9826.0,9772.0,9819.0,10.0,9812.5,88863.0,162691.0,-0.10180707559175328,-1.2913275047733874
2016-08-30,9821.0,9834.0,9701.5,9718.0,95.5,9717.0,128018.0,161702.0,-0.9732484076433123,-0.10180707559175328
2016-08-31,9714.0,9727.5,9664.0,9675.0,43.0,9674.0,109315.0,158411.0,-0.44252341257590144,-0.9732484076433123
2016-09-01,9677.0,9707.5,9618.5,9690.0,8.0,9682.0,129146.0,157342.0,0.08269588587968002,-0.44252341257590144
2016-09-02,9690.0,9737.0,9589.5,9632.0,57.0,9625.0,174571.0,153908.0,-0.5887213385664114,0.08269588587968002
2016-09-06,9612.0,9813.5,9604.0,9806.0,174.5,9799.5,223122.0,147211.0,1.8129870129870218,-0.5887213385664114
2016-09-07,9797.5,9884.5,9792.0,9832.0,29.5,9829.0,127988.0,146472.0,0.301035767130986,1.8129870129870218
2016-09-08,9833.5,9862.5,9748.0,9759.5,69.5,9759.5,139274.0,143146.0,-0.7070912605555035,0.301035767130986
2016-09-09,9766.0,9809.0,9704.5,9735.0,20.5,9739.0,143092.0,133123.0,-0.21005174445412056,-0.7070912605555035
2016-09-12,9749.5,9847.5,9741.5,9821.5,82.5,9821.5,150175.0,128884.0,0.8471095595030231,-0.21005174445412056
2016-09-13,9813.0,9861.5,9733.5,9751.0,84.5,9737.0,165087.0,109972.0,-0.8603573792190566,0.8471095595030231
2016-09-14,9751.0,9781.5,9676.0,9764.0,29.5,9766.5,177964.0,86974.0,0.3029680599774043,-0.8603573792190566
2016-09-15,9770.0,9820.0,9731.5,9798.0,21.5,9788.0,143047.0,53547.0,0.2201402754313131,0.3029680599774043
2016-09-16,9798.5,9831.0,9759.5,9780.0,25.5,9762.5,29291.0,33428.0,-0.26052308949734426,0.2201402754313131
2016-09-19,9778.0,9844.5,9763.5,9836.5,74.5,9837.0,3218.0,27701.0,0.7631241997439142,-0.26052308949734426
2016-09-20,9856.0,9888.0,9836.5,9870.0,5.5,9856.0,71779.0,140698.0,0.19314831757648587,0.7631241997439142
